"Country_iso","Country","Industry_specific","Year","GVA_total_lcu","Currency_iso","Country_short","Industry_simple","GDP_annual_lcu","Exch_rate","GVA_annual_usd","GDP_annual_usd","GVA_perc_GDP_usd","GVA_perc_GDP_lcu","GVA_change_relative","GVA_change_rel_mean","GVA_mean_usd","GVA_mean_lcu","GVA_perc_GDP_usd_mean","GVA_perc_GDP_lcu_mean","national_industry_gva_usd","GDP_mean_usd","GDP_mean_lcu","industry_total_gva_usd","industry_annual_gva_sum_usd","industry_annual_gva_mean_usd","n_country"
"BEL","Belgium","Fishing and aquaculture",2014,48700000,"EUR","BEL","Fishing",408364800000,0.752728,64698005.1227004,542513099021.16,0.0119256116100114,0.0119256116100114,22.2255240562921,0.376781510726097,60901429.1850932,51500000,0.0134760927886099,0.0134760927886099,669915721.036025,470476449639.621,390272793333.333,410671915629.746,15086018330.095,685728105.913408,22
"BEL","Belgium","Fishing and aquaculture",2016,6.8e+07,"EUR","BEL","Fishing",421979700000,0.903421,75269448.0203582,467090869041.123,0.0161145192529404,0.0161145192529404,16.3396736539387,0.376781510726097,60901429.1850932,51500000,0.0134760927886099,0.0134760927886099,669915721.036025,470476449639.621,390272793333.333,410671915629.746,14841069253.4218,674594056.97372,22
"BEL","Belgium","Fishing and aquaculture",2018,47400000,"EUR","BEL","Fishing",436502400000,0.846773,55977221.7583697,515489275165.835,0.0108590468231103,0.0108590468231103,-25.6308857968116,0.376781510726097,60901429.1850932,51500000,0.0134760927886099,0.0134760927886099,669915721.036025,470476449639.621,390272793333.333,410671915629.746,40805956725.5762,1457355597.34201,28
"BEL","Belgium","Fishing and aquaculture",2020,44500000,"EUR","BEL","Fishing",422805700000,0.875506,50827749.895489,482927244359.262,0.0105249290631607,0.0105249290631607,-9.19922729482508,0.376781510726097,60901429.1850932,51500000,0.0134760927886099,0.0134760927886099,669915721.036025,470476449639.621,390272793333.333,410671915629.746,61177587088.7189,1747931059.67768,35
"BEL","Belgium","Mining and quarrying",2003,322800000,"EUR","BEL","Mining",342444700000,0.884048,365138544.51342,387359849238.955,0.0942633949364671,0.0942633949364671,NA,4.29028867402536,332345325.361537,276550000,0.0706311195454925,0.0706311195454925,1329381301.44615,470476449639.621,390272793333.333,3243222389514.18,57943078110.7782,8277582587.25403,7
"BEL","Belgium","Mining and quarrying",2009,254800000,"EUR","BEL","Mining",379748200000,0.716958,355390413.385442,529665893957.526,0.0670970922311152,0.0670970922311152,-2.66970750539853,4.29028867402536,332345325.361537,276550000,0.0706311195454925,0.0706311195454925,1329381301.44615,470476449639.621,390272793333.333,3243222389514.18,199161131539.016,24895141442.377,8
"BEL","Belgium","Mining and quarrying",2015,223200000,"EUR","BEL","Mining",416701400000,0.901296,247643393.513341,462335792015.054,0.0535635349437271,0.0535635349437271,-30.317930876555,4.29028867402536,332345325.361537,276550000,0.0706311195454925,0.0706311195454925,1329381301.44615,470476449639.621,390272793333.333,3243222389514.18,174615177118.69,21826897139.8363,8
"BEL","Belgium","Mining and quarrying",2021,305400000,"EUR","BEL","Mining",451772100000,0.845494,361208950.033945,534329161413.328,0.0676004560706604,0.0676004560706604,45.8585044040296,4.29028867402536,332345325.361537,276550000,0.0706311195454925,0.0706311195454925,1329381301.44615,470476449639.621,390272793333.333,3243222389514.18,273775794428.716,18251719628.5811,15
"BLZ","Belize","Fishing and aquaculture",2019,24100000,"BZD","Belize","Fishing",4537117813.50779,2,12050000,2268558906.75389,0.531174216553295,0.531174216553295,NA,-1.75663085874095,10987500,21975000,0.487283982667114,0.487283982667114,43950000,2260080497.40723,4520160994.81447,410671915629.746,52005149321.203,2000198050.8155,26
"BLZ","Belize","Fishing and aquaculture",2020,18300000,"BZD","Belize","Fishing",3914094811.27876,2,9150000,1957047405.63938,0.46754105054551,0.46754105054551,-24.0663900414938,-1.75663085874095,10987500,21975000,0.487283982667114,0.487283982667114,43950000,2260080497.40723,4520160994.81447,410671915629.746,61177587088.7189,1747931059.67768,35
"BLZ","Belize","Fishing and aquaculture",2021,24900000,"BZD","Belize","Fishing",4613247955.32708,2,12450000,2306623977.66354,0.539749873432385,0.539749873432385,36.0655737704918,-1.75663085874095,10987500,21975000,0.487283982667114,0.487283982667114,43950000,2260080497.40723,4520160994.81447,410671915629.746,61816734035.4948,2377566693.67288,26
"BLZ","Belize","Fishing and aquaculture",2022,20600000,"BZD","Belize","Fishing",5016183399.14424,2,10300000,2508091699.57212,0.410670790137266,0.410670790137266,-17.2690763052209,-1.75663085874095,10987500,21975000,0.487283982667114,0.487283982667114,43950000,2260080497.40723,4520160994.81447,410671915629.746,27763803959.5156,2135677227.65505,13
"BLZ","Belize","Mining and quarrying",2019,61600000,"BZD","Belize","Mining",4537117813.50779,2,30800000,2268558906.75389,1.35769011367979,1.35769011367979,NA,10.6927952473685,27287500,54575000,1.19632987666892,1.19632987666892,109150000,2260080497.40723,4520160994.81447,3243222389514.18,321402016102.875,18906000947.228,17
"BLZ","Belize","Mining and quarrying",2020,34600000,"BZD","Belize","Mining",3914094811.27876,2,17300000,1957047405.63938,0.88398471851774,0.88398471851774,-43.8311688311688,10.6927952473685,27287500,54575000,1.19632987666892,1.19632987666892,109150000,2260080497.40723,4520160994.81447,3243222389514.18,130410230972.196,8694015398.14639,15
"BLZ","Belize","Mining and quarrying",2021,62900000,"BZD","Belize","Mining",4613247955.32708,2,31450000,2306623977.66354,1.36346453971474,1.36346453971474,81.7919075144509,10.6927952473685,27287500,54575000,1.19632987666892,1.19632987666892,109150000,2260080497.40723,4520160994.81447,3243222389514.18,273775794428.716,18251719628.5811,15
"BLZ","Belize","Mining and quarrying",2022,59200000,"BZD","Belize","Mining",5016183399.14424,2,29600000,2508091699.57212,1.1801801347634,1.1801801347634,-5.88235294117647,10.6927952473685,27287500,54575000,1.19632987666892,1.19632987666892,109150000,2260080497.40723,4520160994.81447,3243222389514.18,128397815057.669,9876755004.43605,13
"BRA","Brazil","Mining and quarrying",2003,32325019000,"BRL","Brazil","Mining",2860583579800,3.077475,10503747065.3701,929522930259.385,1.1300148413164,1.1300148413164,NA,102.370915059548,25053716150.2213,68600880000,1.85304918782172,1.85304918782172,75161148450.6639,1324292995274.28,3528746461433.33,3243222389514.18,57943078110.7782,8277582587.25403,7
"BRA","Brazil","Mining and quarrying",2009,62704621000,"BRL","Brazil","Mining",3613792537200,1.999428,31361279826.0302,1807413188771.99,1.73514722703435,1.73514722703435,198.572305967129,102.370915059548,25053716150.2213,68600880000,1.85304918782172,1.85304918782172,75161148450.6639,1324292995274.28,3528746461433.33,3243222389514.18,199161131539.016,24895141442.377,8
"BRA","Brazil","Mining and quarrying",2015,1.10773e+11,"BRL","Brazil","Mining",4111863267300,3.326904,33296121559.2635,1235942866791.47,2.69398549511442,2.69398549511442,6.16952415196818,102.370915059548,25053716150.2213,68600880000,1.85304918782172,1.85304918782172,75161148450.6639,1324292995274.28,3528746461433.33,3243222389514.18,174615177118.69,21826897139.8363,8
"BGR","Bulgaria","Fishing and aquaculture",2000,12217000,"BGN","BGR","Fishing",53595624000,2.123275,5753847.24070127,25241960650.4103,0.0227947714537291,0.0227947714537291,NA,20.3799763253262,16080934.0528504,25866727.2727273,0.0311179278949335,0.0311179278949335,176890274.581354,49500345339.2243,79815192285.7143,410671915629.746,6962591633.73587,366452191.249256,19
"BGR","Bulgaria","Fishing and aquaculture",2002,13842000,"BGN","BGR","Fishing",58912395000,2.076975,6664500.05416531,28364518109.2695,0.0234959043848073,0.0234959043848073,15.8268507203721,20.3799763253262,16080934.0528504,25866727.2727273,0.0311179278949335,0.0311179278949335,176890274.581354,49500345339.2243,79815192285.7143,410671915629.746,7080799680.56828,372673667.398331,19
"BGR","Bulgaria","Fishing and aquaculture",2004,13628000,"BGN","BGR","Fishing",66034044000,1.575109,8652099.63246988,41923475772.1529,0.0206378394756499,0.0206378394756499,29.8236861302494,20.3799763253262,16080934.0528504,25866727.2727273,0.0311179278949335,0.0311179278949335,176890274.581354,49500345339.2243,79815192285.7143,410671915629.746,8053754041.06745,423881791.635129,19
"BGR","Bulgaria","Fishing and aquaculture",2006,16342000,"BGN","BGR","Fishing",75502635000,1.559267,10480565.5477862,48421877074.292,0.0216442777129566,0.0216442777129566,21.1332045744645,20.3799763253262,16080934.0528504,25866727.2727273,0.0311179278949335,0.0311179278949335,176890274.581354,49500345339.2243,79815192285.7143,410671915629.746,9150690298.95399,457534514.9477,20
"BGR","Bulgaria","Fishing and aquaculture",2008,19586000,"BGN","BGR","Fishing",85462815000,1.337117,14647932.8286156,63915734374.778,0.0229175694715883,0.0229175694715883,39.7628091902886,20.3799763253262,16080934.0528504,25866727.2727273,0.0311179278949335,0.0311179278949335,176890274.581354,49500345339.2243,79815192285.7143,410671915629.746,10233559684.8704,487312365.946209,21
"BGR","Bulgaria","Fishing and aquaculture",2010,22041000,"BGN","BGR","Fishing",83887015000,1.477392,14918857.0128984,56780471939.7425,0.0262746266510973,0.0262746266510973,1.84957281995138,20.3799763253262,16080934.0528504,25866727.2727273,0.0311179278949335,0.0311179278949335,176890274.581354,49500345339.2243,79815192285.7143,410671915629.746,11082958926.5141,527759948.881623,21
"BGR","Bulgaria","Fishing and aquaculture",2012,29952000,"BGN","BGR","Fishing",86281689000,1.52205,19678722.7752045,56687815117.7688,0.0347142022219801,0.0347142022219801,31.9050297096544,20.3799763253262,16080934.0528504,25866727.2727273,0.0311179278949335,0.0311179278949335,176890274.581354,49500345339.2243,79815192285.7143,410671915629.746,14739947599.1034,669997618.141062,22
"BGR","Bulgaria","Fishing and aquaculture",2014,50117000,"BGN","BGR","Fishing",86628148000,1.474183,33996457.6989424,58763496797.8874,0.0578530202446438,0.0578530202446438,72.7574400396477,20.3799763253262,16080934.0528504,25866727.2727273,0.0311179278949335,0.0311179278949335,176890274.581354,49500345339.2243,79815192285.7143,410671915629.746,15086018330.095,685728105.913408,22
"BGR","Bulgaria","Fishing and aquaculture",2016,39444000,"BGN","BGR","Fishing",92282379000,1.768042,22309424.7761083,52194675805.2128,0.042742721229586,0.042742721229586,-34.3772078442093,20.3799763253262,16080934.0528504,25866727.2727273,0.0311179278949335,0.0311179278949335,176890274.581354,49500345339.2243,79815192285.7143,410671915629.746,14841069253.4218,674594056.97372,22
"BGR","Bulgaria","Fishing and aquaculture",2018,25830000,"BGN","BGR","Fishing",97371599000,1.657042,15588017.6845246,58762299929.6337,0.0265272423019365,0.0265272423019365,-30.1281057626452,20.3799763253262,16080934.0528504,25866727.2727273,0.0311179278949335,0.0311179278949335,176890274.581354,49500345339.2243,79815192285.7143,410671915629.746,40805956725.5762,1457355597.34201,28
"BGR","Bulgaria","Fishing and aquaculture",2020,41535000,"BGN","BGR","Fishing",97282982000,1.716333,24199849.3299377,56680715222.5122,0.042695031696294,0.042695031696294,55.2464836754884,20.3799763253262,16080934.0528504,25866727.2727273,0.0311179278949335,0.0311179278949335,176890274.581354,49500345339.2243,79815192285.7143,410671915629.746,61177587088.7189,1747931059.67768,35
"BGR","Bulgaria","Mining and quarrying",2003,475899000,"BGN","BGR","Mining",61997728000,1.732702,274657153.971081,35780952523.8616,0.7676071613463,0.7676071613463,NA,121.251632772357,745595518.650777,1208651000,1.46665261511396,1.46665261511396,2236786555.95233,49500345339.2243,79815192285.7143,3243222389514.18,57943078110.7782,8277582587.25403,7
"BGR","Bulgaria","Mining and quarrying",2009,1226658000,"BGN","BGR","Mining",82602253000,1.406692,872016049.000065,58720923272.4719,1.48501760599678,1.48501760599678,217.492567148599,121.251632772357,745595518.650777,1208651000,1.46665261511396,1.46665261511396,2236786555.95233,49500345339.2243,79815192285.7143,3243222389514.18,199161131539.016,24895141442.377,8
"BGR","Bulgaria","Mining and quarrying",2015,1923396000,"BGN","BGR","Mining",89571386000,1.7644,1090113352.98118,50765918159.1476,2.14733307799882,2.14733307799882,25.0106983961143,121.251632772357,745595518.650777,1208651000,1.46665261511396,1.46665261511396,2236786555.95233,49500345339.2243,79815192285.7143,3243222389514.18,174615177118.69,21826897139.8363,8
"CAN","Canada","Fishing and aquaculture",2008,1.253e+09,"CAD","Canada","Fishing",1788552575000,1.067087,1174224782.04682,1676107547931.89,0.0700566490196689,0.0700566490196689,NA,1.45573686313871,1390735749.08305,1631142857.14286,0.0831205726659876,0.0831205726659876,9735150243.58132,1650855540559.81,1929122511555.56,410671915629.746,10233559684.8704,487312365.946209,21
"CAN","Canada","Fishing and aquaculture",2010,1.404e+09,"CAD","Canada","Fishing",1790083942000,1.030113,1362957267.79489,1737754927857.43,0.0784320761199253,0.0784320761199253,16.0729434971627,1.45573686313871,1390735749.08305,1631142857.14286,0.0831205726659876,0.0831205726659876,9735150243.58132,1650855540559.81,1929122511555.56,410671915629.746,11082958926.5141,527759948.881623,21
"CAN","Canada","Fishing and aquaculture",2012,1.269e+09,"CAD","Canada","Fishing",1878656118000,0.999365,1269806327.01766,1879849822637.37,0.0675482855984823,0.0675482855984823,-6.8344725823975,1.45573686313871,1390735749.08305,1631142857.14286,0.0831205726659876,0.0831205726659876,9735150243.58132,1650855540559.81,1929122511555.56,410671915629.746,14739947599.1034,669997618.141062,22
"CAN","Canada","Fishing and aquaculture",2014,1.656e+09,"CAD","Canada","Fishing",1977588250000,1.104747,1498985740.62659,1790082480423.12,0.0837383616129394,0.0837383616129394,18.0483754673987,1.45573686313871,1390735749.08305,1631142857.14286,0.0831205726659876,0.0831205726659876,9735150243.58132,1650855540559.81,1929122511555.56,410671915629.746,15086018330.095,685728105.913408,22
"CAN","Canada","Fishing and aquaculture",2016,2.028e+09,"CAD","Canada","Fishing",2011113754000,1.325615,1529855953.6517,1517117529599.47,0.100839646487744,0.100839646487744,2.05940671671835,1.45573686313871,1390735749.08305,1631142857.14286,0.0831205726659876,0.0831205726659876,9735150243.58132,1650855540559.81,1929122511555.56,410671915629.746,14841069253.4218,674594056.97372,22
"CAN","Canada","Fishing and aquaculture",2018,2.299e+09,"CAD","Canada","Fishing",2128965328000,1.295818,1774168903.34908,1642950883534.57,0.107986728095743,0.107986728095743,15.9696701584365,1.45573686313871,1390735749.08305,1631142857.14286,0.0831205726659876,0.0831205726659876,9735150243.58132,1650855540559.81,1929122511555.56,410671915629.746,40805956725.5762,1457355597.34201,28
"CAN","Canada","Fishing and aquaculture",2020,1.509e+09,"CAD","Canada","Fishing",2060285912000,1.341153,1125151269.09458,1536204975867.78,0.0732422617274102,0.0732422617274102,-36.5815020784864,1.45573686313871,1390735749.08305,1631142857.14286,0.0831205726659876,0.0831205726659876,9735150243.58132,1650855540559.81,1929122511555.56,410671915629.746,61177587088.7189,1747931059.67768,35
"CAN","Canada","Mining and quarrying",2009,9.0759e+10,"CAD","Canada","Mining",1736414725000,1.141535,79506103623.6296,1521122633121.19,5.22680432809622,5.22680432809622,NA,-13.0177279528505,74331159485.8119,89597500000,4.83491879201315,4.83491879201315,148662318971.624,1650855540559.81,1929122511555.56,3243222389514.18,199161131539.016,24895141442.377,8
"CAN","Canada","Mining and quarrying",2015,8.8436e+10,"CAD","Canada","Mining",1.990442e+12,1.278786,69156215347.9941,1556509064065.45,4.44303325593009,4.44303325593009,-13.0177279528505,-13.0177279528505,74331159485.8119,89597500000,4.83491879201315,4.83491879201315,148662318971.624,1650855540559.81,1929122511555.56,3243222389514.18,174615177118.69,21826897139.8363,8
"CHL","Chile","Fishing and aquaculture",2018,1390152740000,"CLP","Chile","Fishing",189434867410000,641.276813,2167788873.41433,295402646048.891,0.733842063505261,0.733842063505261,NA,8.53487345629969,1759196131.09602,1336825970000,0.69272997308097,0.69272997308097,5277588393.28805,254954119528.344,193427653282500,410671915629.746,40805956725.5762,1457355597.34201,28
"CHL","Chile","Fishing and aquaculture",2020,939492923000,"CLP","Chile","Fishing",179114865010000,792.727206,1185140254.91892,225947669834.357,0.524519795131213,0.524519795131213,-45.3295351104793,8.53487345629969,1759196131.09602,1336825970000,0.69272997308097,0.69272997308097,5277588393.28805,254954119528.344,193427653282500,410671915629.746,61177587088.7189,1747931059.67768,35
"CHL","Chile","Fishing and aquaculture",2022,1680832247000,"CLP","Chile","Fishing",205022531890000,873.31419,1924659264.9548,234763770287.53,0.819828060606437,0.819828060606437,62.3992820230787,8.53487345629969,1759196131.09602,1336825970000,0.69272997308097,0.69272997308097,5277588393.28805,254954119528.344,193427653282500,410671915629.746,27763803959.5156,2135677227.65505,13
"CHL","Chile","Mining and quarrying",2021,33783590392000,"CLP","Chile","Mining",200138348820000,758.955379,44513276177.729,263702391942.597,16.8801184736386,16.8801184736386,NA,NA,44513276177.729,33783590392000,16.8801184736386,16.8801184736386,44513276177.729,254954119528.344,193427653282500,3243222389514.18,273775794428.716,18251719628.5811,15
"COL","Colombia","Fishing and aquaculture",2006,7.58e+11,"COP","COL","Fishing",5.49435e+14,2358.594605,321377823.214346,232950163981.232,0.137959904265291,0.137959904265291,NA,13.4510254263385,540057919.131527,1.37925e+12,0.184459659500779,0.184459659500779,4320463353.05221,305562698922.253,717815727272727,410671915629.746,9150690298.95399,457534514.9477,20
"COL","Colombia","Fishing and aquaculture",2008,8.59e+11,"COP","COL","Fishing",6.05713e+14,1965.1375,437119539.981299,308229322375.661,0.141816338761096,0.141816338761096,36.0142201503923,13.4510254263385,540057919.131527,1.37925e+12,0.184459659500779,0.184459659500779,4320463353.05221,305562698922.253,717815727272727,410671915629.746,10233559684.8704,487312365.946209,21
